radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,TotalGoldSpent,TotalLevel,TotalKills,TotalDeaths,TotalAssists,TotalLast_hits,TotalHero_damage,Totalhero_healing,TotalTower_damage
False,0,0,0,0,1,0,0,0,0,0,3165,79760,97,40,46,45,645,88623,0,2668
True,0,0,1,0,0,0,0,0,0,0,1830,56600,86,46,21,41,487,57682,0,7099
False,0,1,1,0,0,0,0,0,0,0,2420,64755,93,38,40,49,748,83068,0,2487
False,0,0,0,1,0,0,0,0,1,0,2812,68865,95,29,47,45,798,72711,226,1116
False,0,0,1,0,0,0,0,0,0,0,3667,98255,112,54,63,70,1120,150521,1682,3975
True,1,0,1,0,0,0,0,0,0,0,2792,82545,107,56,41,75,742,103981,4582,19090
True,0,0,0,1,0,0,0,0,0,0,1794,55490,82,41,25,87,507,71128,4366,10444
True,1,0,0,0,0,1,0,0,0,0,2459,81170,94,37,35,59,826,92806,0,10926
True,1,0,0,0,0,1,0,0,0,0,2326,74560,90,50,16,86,459,88328,6732,16543
True,0,1,0,1,0,0,1,0,0,0,1977,73745,86,40,16,65,517,57075,2961,16382
False,0,1,0,0,0,0,0,0,1,0,2458,37810,56,7,41,6,279,27219,84,698
True,0,1,0,0,0,0,0,0,0,0,2880,89765,102,45,35,63,802,98023,5883,11348
False,0,1,0,0,0,1,0,0,0,0,2426,58350,91,23,62,49,401,96456,4770,236
True,0,0,0,0,0,0,0,0,0,0,1747,63520,78,39,12,68,456,55672,3230,16331
True,0,1,1,0,0,0,0,0,0,0,1827,96115,107,59,19,84,534,104028,2528,15321
True,1,0,0,0,0,0,0,1,0,0,2776,75885,98,43,54,56,608,100937,1990,7871
False,0,0,1,0,0,0,0,0,1,0,2441,66270,88,24,35,33,712,84870,298,5692
True,0,0,0,1,0,0,0,0,0,0,2436,74680,99,60,44,90,492,119076,0,11785
False,1,0,0,1,1,0,0,0,0,0,2656,58670,90,31,40,33,637,82353,0,1700
False,0,0,0,0,0,0,0,0,0,0,2195,44870,72,17,47,26,381,69680,3103,133
True,0,0,0,1,0,0,0,1,0,0,2983,97490,112,60,39,79,1022,131680,0,13409
False,0,0,0,0,0,0,0,0,0,0,2890,84130,110,53,55,88,797,117736,4479,2754
False,0,0,0,0,0,0,0,0,1,1,3215,74400,113,52,60,97,825,121661,5600,5860
True,1,1,0,0,0,0,0,0,1,0,2634,80240,97,48,41,74,507,97771,1019,9468
False,0,0,0,1,0,0,0,0,0,0,2105,45980,70,19,53,35,356,40787,0,766
True,0,0,0,0,0,0,0,0,0,0,3115,117290,115,37,24,87,1336,105910,6978,19294
True,1,1,0,0,0,0,0,0,0,0,1581,52225,75,58,22,103,206,86435,4822,7000
True,1,0,0,0,0,0,1,0,0,0,2341,88600,101,61,18,89,627,98517,6824,14521
True,0,0,0,0,0,0,0,0,0,0,1885,78775,88,47,15,70,563,81803,5527,15246
True,0,1,0,0,0,0,0,1,0,0,2096,69995,89,42,27,91,587,83837,0,15089
False,0,0,0,0,0,0,1,0,0,0,2273,47440,84,24,45,17,583,53198,2400,789
False,0,0,0,0,0,0,0,0,0,0,2490,48435,72,13,27,29,568,54727,4387,2930
True,0,0,0,1,0,0,0,0,0,0,2441,70620,93,33,32,64,859,80414,2486,15471
False,0,0,0,0,0,0,0,0,0,0,3214,87410,110,40,64,56,693,99154,1323,7597
False,0,0,0,1,0,0,1,0,1,0,2191,27365,61,10,58,14,252,47842,0,283
False,1,1,0,0,0,0,0,0,0,0,3092,78420,111,34,70,69,986,116612,1344,1347
True,1,0,0,0,0,0,0,0,0,0,2424,70245,100,40,21,76,812,79054,7841,19742
False,0,0,0,0,0,0,0,0,0,1,2190,56030,83,33,69,51,467,78212,0,3006
False,0,0,1,0,0,0,0,0,0,0,1980,38050,67,17,43,31,374,54265,2648,1394
True,0,0,1,0,0,1,0,1,0,1,2059,86555,97,33,20,63,786,83754,0,20116
True,0,0,0,0,0,0,0,0,0,0,2096,69435,81,32,27,54,621,67850,5030,12792
False,0,1,0,0,0,0,0,1,1,1,3231,99440,102,41,56,44,887,91915,2591,9875
True,0,0,0,0,0,0,0,1,0,0,2271,60095,89,47,28,98,462,93940,3627,14386
False,0,0,0,1,0,0,0,0,0,0,2881,73520,91,37,46,37,856,88123,1704,4482
False,1,0,0,0,1,0,0,0,0,0,2154,42080,68,23,51,20,351,61730,950,2604
False,0,0,0,0,0,1,0,0,0,0,2163,58290,79,25,32,31,591,98961,0,699
True,0,0,0,1,0,0,0,0,1,1,3502,119190,114,42,38,77,1605,130624,0,9599
True,1,0,0,0,1,0,0,0,0,0,3406,105955,110,41,39,64,1205,108129,8493,9247
True,0,1,0,0,0,0,0,0,1,0,2069,81005,95,80,20,87,379,93552,1803,10502
False,0,0,0,0,0,1,0,0,0,0,2743,66390,97,40,50,64,627,101335,1397,2171
False,0,0,1,0,0,0,0,1,0,0,1889,32050,64,15,54,26,266,45745,33,606
True,0,0,0,0,0,0,0,1,1,0,1766,69790,79,35,13,82,514,54549,2952,15626
True,0,1,0,0,0,0,0,0,0,0,2009,62040,85,43,18,72,475,90284,6318,14937
False,0,0,1,0,0,0,0,0,0,0,2053,41915,76,12,33,20,510,48840,4785,1677
False,0,0,0,0,0,0,0,1,0,1,1702,38025,71,18,46,36,440,57472,0,661
True,0,0,0,0,0,0,0,0,0,0,2803,87595,106,49,44,66,776,91987,4106,11971
False,0,1,0,0,0,0,0,0,0,0,4213,112295,117,64,59,44,1150,157803,604,8383
False,1,0,0,0,0,0,0,0,0,0,3482,88610,116,46,43,73,1305,121147,5776,3813
False,0,0,1,1,1,0,0,0,0,0,2225,52645,77,26,44,41,504,64920,2060,1373
False,0,1,0,0,0,0,0,1,0,0,2723,72055,97,33,55,48,718,102382,1827,2487
True,0,0,0,0,1,0,0,0,0,0,1942,87290,97,52,18,74,731,85200,2126,17006
True,0,1,0,0,0,0,1,0,0,0,2741,96235,108,52,35,109,782,120533,13545,16438
False,0,1,0,0,0,0,1,0,0,0,2249,60610,87,23,36,47,705,62207,5865,394
True,0,0,0,0,1,0,1,0,0,1,2444,88175,95,35,24,69,759,70783,7362,17368
True,1,0,0,1,0,0,1,0,0,0,3565,106435,114,45,34,102,1229,144033,5854,9927
False,0,1,0,0,0,0,0,0,0,0,3534,91625,111,49,62,83,993,183942,1982,5742
True,0,1,0,1,1,0,0,0,0,0,2301,60430,87,39,46,82,315,90552,2994,10630
True,0,0,0,0,1,0,0,0,0,0,1036,30895,59,21,5,32,304,26736,1956,2568
False,0,0,1,1,0,0,0,0,0,0,2892,67685,93,20,41,24,926,64271,0,4306
False,1,0,0,0,0,0,0,0,0,0,3025,78950,109,40,43,71,808,114307,1056,739
False,0,0,0,0,0,0,0,0,0,0,3366,87655,108,39,76,49,1032,162406,9336,8260
True,0,0,0,0,0,0,1,0,0,0,1935,72050,91,47,18,52,639,60411,4645,9749
True,1,0,0,0,0,0,0,0,0,1,2875,80775,96,35,36,63,718,88069,169,11983
False,0,0,0,0,0,0,0,0,1,0,469,8835,23,2,16,0,89,2115,0,1340
True,1,0,1,0,0,0,0,0,0,0,2282,82795,101,55,35,87,519,89061,2030,15464
True,0,0,0,0,0,0,0,0,0,0,3071,75340,94,32,48,77,558,94955,3731,15275
True,0,0,0,0,0,0,0,0,0,0,2309,77845,88,28,21,65,802,67700,6029,16754
False,0,0,0,0,0,0,0,0,0,1,1824,43950,67,18,33,30,538,47917,0,3060
False,0,0,0,0,0,0,0,0,0,0,2457,74690,91,17,48,23,900,67915,956,1977
False,0,0,1,0,0,0,0,0,0,0,2543,56650,87,26,46,44,574,60928,47,2174
False,0,0,0,1,0,0,0,0,0,0,2440,73660,87,29,45,38,694,76361,1287,2839
False,0,0,0,0,0,1,0,0,0,0,2523,62490,91,33,48,38,799,77718,1120,1499
True,0,0,0,0,0,0,0,1,0,0,3067,108765,117,34,44,53,1194,137436,1075,16183
True,0,0,1,0,0,0,0,0,0,0,2485,82065,101,49,36,68,665,92092,7880,19206
True,0,0,1,0,0,0,0,1,0,0,2441,100430,104,37,29,54,991,101512,1566,17404
True,0,1,0,0,1,0,0,1,0,0,1288,49950,64,66,21,82,266,56799,967,6868
True,0,1,0,0,1,0,1,0,0,0,3118,99440,110,45,44,69,919,105265,7571,8323
True,0,0,0,0,0,0,0,0,0,0,2067,66115,84,39,27,86,506,65496,2816,15747
True,0,0,1,0,0,0,0,0,0,0,2799,79370,108,59,44,115,589,130057,1595,12099
False,0,0,0,1,1,0,0,0,0,0,3256,73995,95,41,49,61,682,101398,9223,4006
False,0,1,0,0,0,0,0,0,0,1,2210,52550,82,30,39,37,479,67712,949,1101
False,0,1,0,1,0,1,0,0,0,0,3815,98990,110,44,65,36,1028,125947,1382,1955
False,0,0,0,0,0,0,1,0,0,0,1855,35910,71,26,47,42,422,72103,247,1239
False,0,0,0,1,0,0,0,0,1,0,3406,92835,106,39,41,73,1163,112796,1354,3775
False,0,0,0,0,0,0,0,0,0,0,2704,54560,80,17,45,34,702,46581,6919,5178
False,0,0,0,0,0,0,1,0,0,0,1813,46470,67,4,34,18,403,30343,0,804
False,0,0,0,0,0,1,0,0,0,0,3266,75940,106,45,76,59,849,148286,3986,3105
False,0,0,0,0,0,0,0,0,1,0,3480,105360,120,56,51,97,1031,136614,1466,16930
False,0,0,0,0,0,0,0,0,0,0,2775,74040,101,34,43,56,731,121293,1915,5957
True,0,0,0,0,0,0,0,0,0,0,2405,76510,88,37,26,57,550,90569,3415,20304
True,1,0,0,0,0,0,0,0,0,0,2821,92120,102,47,35,95,735,110895,11553,13602
False,0,0,1,0,0,1,0,0,0,0,2333,45705,62,17,27,15,362,44942,890,513
False,0,0,0,0,0,0,1,0,0,0,2718,64410,95,31,56,47,605,107123,69,2285
False,0,1,1,0,0,0,0,0,0,0,2364,52345,87,24,43,46,476,69776,0,119
True,1,0,0,0,0,0,1,0,0,0,2070,78320,87,29,20,46,805,54601,0,20840
False,0,0,0,0,0,0,1,0,0,0,2190,51475,83,25,47,46,450,78935,1807,2846
False,0,0,1,0,1,0,0,1,0,0,1731,41065,73,16,36,34,449,63510,0,474
False,1,0,0,0,0,0,0,0,0,0,2551,63035,87,23,33,47,640,75594,0,2784
True,0,0,1,0,1,0,1,0,0,0,2442,93040,111,46,28,69,891,87683,2795,17874
True,0,1,0,0,0,1,0,0,0,0,2921,107175,107,62,49,22,1142,94146,5642,16217
False,0,0,0,1,1,0,0,0,0,0,3192,74475,113,46,74,88,565,164435,0,1058
False,1,0,1,1,0,0,0,0,0,0,2595,59545,86,24,51,31,619,79268,3363,3348
False,0,0,0,1,1,0,0,0,0,0,1807,40925,59,23,27,19,201,37890,0,283
False,0,0,0,0,0,0,0,0,1,0,2140,45855,73,15,36,8,547,39327,0,542
False,0,0,0,0,0,0,0,1,0,0,3271,80995,106,41,68,50,894,111878,2041,482
True,0,1,0,0,0,0,0,0,0,1,2276,84955,97,43,25,93,743,95125,7518,13552
True,0,0,0,0,0,1,0,0,0,0,2895,91335,109,53,37,89,932,109795,1972,14520
True,0,0,0,1,0,0,1,0,0,0,2216,68680,92,37,15,106,598,69698,4963,14704
True,1,0,0,0,0,1,0,0,0,0,2374,87760,105,61,15,104,702,98071,5829,10138
True,0,0,0,0,0,1,0,1,0,0,2557,83615,96,52,37,83,580,113397,3139,17148
True,0,0,0,0,0,0,0,0,1,0,2994,90385,113,59,35,89,840,112462,6306,13863
True,0,0,1,1,0,0,0,0,0,0,3565,103030,117,40,43,71,1060,133675,2790,13854
False,0,1,0,1,0,0,0,0,0,0,2579,51230,90,27,75,33,345,80453,129,1347
True,0,0,0,1,0,1,0,0,0,0,1863,58530,82,46,15,91,515,82377,4673,12164
True,0,0,0,0,0,1,0,1,0,0,2830,94210,111,41,48,69,868,126219,0,15350
False,0,0,1,0,0,1,0,0,0,0,2146,43710,79,29,61,30,313,61431,0,1621
False,0,0,0,0,0,0,0,1,0,0,4360,118505,125,88,64,119,1259,205370,12634,6456
False,0,1,1,0,0,0,0,0,0,0,2689,56590,92,19,52,21,666,69497,1451,1850
False,1,1,0,0,0,0,0,0,0,0,2682,56200,85,35,52,41,463,62526,3022,2996
False,0,1,0,0,0,0,0,0,1,0,3215,82745,108,49,72,53,741,144181,0,8741
True,0,0,0,0,0,0,0,0,1,0,3543,109135,119,62,65,83,1240,177093,6459,12799
True,1,0,0,0,0,0,1,0,0,0,2214,78005,93,38,20,62,711,68801,4085,17096
True,0,1,0,0,0,0,0,0,0,0,2942,90110,102,30,36,62,772,98809,9834,12872
True,0,0,0,0,1,0,0,0,0,1,2752,103160,116,54,50,83,1112,136641,4474,19192
False,0,0,1,0,0,0,0,0,0,0,2420,52655,80,21,34,44,550,59642,1384,1914
False,1,1,0,0,0,0,0,0,0,0,2999,94755,109,46,58,80,725,117663,8180,13385
True,0,0,0,1,0,0,0,0,1,0,3192,107450,115,57,42,104,1044,134923,1576,14765
False,1,1,0,0,0,0,0,0,0,0,3282,75930,111,45,65,66,779,106385,2367,4168
True,1,1,0,1,0,0,0,0,0,0,2430,85280,98,49,25,101,580,90565,1873,15186
False,0,0,1,1,0,0,0,1,1,0,2402,55855,90,26,45,48,613,78814,0,870
False,1,0,0,1,0,0,0,0,1,0,2350,56075,88,21,41,40,613,59029,469,1052
True,0,1,0,0,0,1,0,0,0,0,2553,80330,103,40,38,49,840,79476,1426,12106
