radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverAssists,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage
True,0,1,0,0,0,0,0,0,0,0,2674,2,2,3,2,3,1,2,2
False,0,0,0,0,0,0,0,0,0,0,2814,2,4,2,2,3,3,2,1
True,0,1,0,0,0,0,0,0,0,0,2341,3,3,2,3,3,2,3,2
False,0,1,0,0,0,0,0,0,0,0,2430,4,3,3,3,3,2,3,2
False,0,0,0,0,1,0,0,1,0,0,2096,3,3,2,2,2,2,2,2
False,0,0,0,1,0,0,0,0,0,0,2963,2,2,2,3,3,2,3,1
False,1,0,1,0,0,0,0,0,0,0,2869,1,2,3,2,2,2,3,2
True,1,0,0,0,0,0,0,0,0,0,2810,3,3,2,2,3,2,2,2
True,1,0,0,1,0,1,0,0,0,1,3271,3,4,2,2,4,2,3,3
False,0,0,0,0,0,0,0,1,0,0,1811,3,3,2,2,2,4,2,2
True,0,0,0,1,0,0,0,0,0,0,1586,3,3,5,3,5,3,3,3
False,1,1,0,0,0,0,0,0,0,0,2637,2,2,2,3,2,2,2,2
False,0,0,0,0,0,1,1,0,0,1,2481,3,3,2,2,3,2,3,2
True,1,0,0,0,1,0,0,0,0,0,2349,3,3,2,2,2,3,2,3
True,0,0,0,0,0,1,0,0,0,0,3250,3,3,3,1,2,2,2,1
True,1,0,0,0,1,0,0,0,0,0,2866,2,3,2,2,2,2,2,2
False,0,0,0,0,0,1,0,0,0,0,1995,2,2,3,3,4,3,2,1
False,0,0,1,0,0,0,0,0,0,0,3795,4,5,3,2,2,3,3,2
False,0,0,0,0,0,0,0,0,0,0,2682,2,2,1,3,1,2,2,3
False,0,0,1,1,0,0,0,0,0,1,3083,2,3,3,3,3,3,2,3
True,0,0,0,0,0,0,1,1,0,0,1590,3,3,2,3,4,2,2,3
True,0,0,0,0,0,0,0,0,0,0,2260,2,3,3,2,3,3,3,2
False,0,0,0,0,0,0,1,0,0,0,2440,4,3,2,2,4,4,2,2
True,0,1,0,1,0,0,0,0,0,0,3986,2,4,2,2,2,3,1,2
False,0,0,1,0,1,0,0,0,0,0,2570,2,4,2,3,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2881,3,3,1,3,3,3,2,2
True,0,0,1,1,0,0,0,0,0,1,1793,2,2,3,2,3,3,2,2
True,0,1,0,0,1,0,0,0,0,0,2930,2,3,2,2,4,3,3,2
True,0,0,0,0,1,0,1,0,0,0,2232,3,3,2,3,3,3,2,3
True,0,1,1,0,0,0,0,0,0,0,2454,3,2,1,3,3,3,3,2
False,1,0,0,0,0,0,0,0,0,0,2490,3,2,2,2,3,3,1,2
True,0,0,1,0,0,0,0,1,0,0,2408,3,2,1,2,2,3,1,2
False,0,0,0,0,0,0,0,0,0,1,3024,2,2,3,2,2,3,2,2
True,0,0,0,0,0,0,0,0,0,0,2124,2,3,3,2,2,2,3,2
False,0,0,0,1,0,0,0,0,0,0,3717,3,3,3,1,2,2,3,2
True,0,0,0,0,1,0,0,1,0,0,1797,3,3,3,3,2,3,2,1
False,0,0,0,0,0,0,0,1,0,0,2665,2,3,2,2,1,2,3,3
False,0,0,0,0,0,0,0,0,0,0,2544,2,3,3,3,2,2,1,1
False,0,0,0,0,0,0,0,0,0,1,2705,2,2,2,3,3,2,2,2
True,0,0,1,0,0,0,0,0,0,0,2546,1,1,2,2,2,2,1,1
True,0,1,0,1,0,0,0,0,0,0,3188,1,2,3,3,2,2,2,2
False,0,0,0,1,0,1,0,1,0,0,1855,3,3,4,3,3,3,1,3
False,0,0,1,1,1,0,1,0,0,0,3299,3,4,3,2,2,3,3,3
False,0,0,0,0,0,0,0,1,0,0,3539,2,3,3,3,3,2,1,2
True,1,0,0,0,0,0,0,0,0,0,3306,2,4,2,3,1,2,3,1
True,0,0,0,0,0,1,0,0,0,1,1743,2,3,1,3,2,2,1,2
True,0,0,0,1,0,0,0,0,0,0,2105,3,4,2,2,3,3,2,2
True,0,1,0,0,0,1,0,0,0,1,2601,2,3,2,3,2,2,2,2
False,0,0,0,0,0,0,1,0,1,0,2484,3,3,2,3,2,2,3,1
True,0,0,0,0,0,0,0,0,0,0,2264,2,2,2,2,2,3,3,2
False,0,1,0,1,0,0,1,0,0,0,2121,3,4,3,3,2,2,3,2
True,0,0,0,0,0,0,1,0,0,0,2525,2,4,2,3,2,3,1,2
True,0,0,0,0,0,0,0,0,0,0,1383,2,3,2,1,2,1,2,2
True,0,0,0,0,0,0,0,0,0,0,2997,2,2,2,2,3,3,2,1
True,0,0,0,0,0,0,0,0,0,0,2388,2,2,1,2,3,2,2,3
False,0,1,0,1,0,0,0,0,0,0,2440,2,3,3,2,2,3,3,1
False,0,0,0,0,0,0,0,0,0,0,2487,3,2,3,1,3,2,2,2
False,0,1,0,0,0,0,0,1,0,0,2523,2,3,2,2,3,2,3,3
True,1,1,0,0,0,0,0,0,1,0,2221,3,3,2,3,3,3,2,1
True,0,1,0,0,0,0,0,0,0,0,3203,1,1,1,4,2,3,1,2
True,0,0,1,0,0,0,1,0,0,0,3751,3,3,2,3,2,3,2,3
True,0,0,0,1,1,0,0,0,0,0,2494,4,2,3,2,3,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2815,3,3,4,2,3,2,2,2
False,0,0,0,0,0,1,0,1,0,0,2717,2,2,1,2,2,2,2,2
False,1,0,1,0,0,0,0,0,0,0,2409,2,3,2,2,3,3,3,2
False,0,1,0,0,0,1,0,0,0,0,1892,3,3,2,3,3,2,3,2
True,0,0,1,1,0,0,0,0,1,0,3248,2,2,3,3,1,3,2,2
True,1,0,0,0,0,0,0,0,1,0,3229,1,4,1,3,2,2,1,1
True,0,0,0,0,0,1,0,0,0,0,1985,2,2,3,3,3,1,2,1
True,0,0,0,0,0,0,0,0,0,0,3029,2,2,2,2,3,2,1,2
True,0,1,0,0,0,0,0,0,0,0,1132,3,4,2,2,3,3,2,1
True,1,0,0,0,0,0,0,0,0,0,2045,3,2,2,2,3,1,2,2
True,0,0,0,0,0,0,0,0,1,0,2318,2,3,3,3,3,2,2,3
True,1,0,0,0,0,1,0,0,0,1,2418,3,2,2,2,3,3,3,2
False,0,0,0,1,0,0,1,1,0,0,3921,2,3,2,2,2,3,2,2
True,0,0,1,0,0,0,0,0,0,0,2272,2,3,2,2,3,3,2,3
False,1,0,0,0,0,1,0,0,0,0,2056,2,2,1,3,3,3,2,1
False,0,0,0,0,0,1,0,0,0,0,1910,3,3,3,3,3,2,2,2
True,0,0,1,0,0,0,0,0,0,1,1933,2,2,2,3,2,2,2,1
True,0,0,0,0,0,0,1,0,0,0,2224,2,3,2,2,2,2,3,2
True,1,0,0,0,0,0,0,0,0,0,2126,2,2,2,2,3,2,3,2
True,0,1,0,0,0,0,0,0,0,0,2459,2,3,2,4,2,2,2,2
False,1,0,0,0,0,0,0,0,0,0,1969,3,3,2,2,3,3,2,2
False,0,0,0,0,0,0,0,0,0,0,2657,4,4,3,3,3,3,3,1
False,0,1,0,0,0,0,0,0,0,0,2453,3,3,3,2,2,2,2,2
True,1,0,0,0,0,0,0,0,0,0,2169,3,2,3,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2814,3,3,3,2,2,1,3,2
False,0,0,0,0,1,0,1,1,0,0,3083,2,2,3,2,2,3,2,1
False,0,0,0,0,0,0,0,0,0,1,2588,3,3,2,4,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2449,1,2,3,3,1,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2841,3,3,2,2,2,2,3,2
True,0,0,0,0,0,1,1,0,1,0,2042,2,2,2,2,2,2,2,2
False,0,0,0,0,0,0,1,1,0,0,3783,3,3,3,2,2,2,4,2
False,0,0,1,1,0,0,0,0,0,1,1707,2,2,2,3,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2688,2,2,3,3,3,2,2,2
False,0,0,1,0,0,0,0,0,0,0,2363,3,3,2,3,2,2,2,2
True,0,0,0,0,0,0,0,1,0,1,2802,2,2,4,3,3,3,3,2
False,0,0,0,0,0,0,0,0,0,1,2562,2,3,2,2,4,3,3,3
False,0,1,0,0,0,0,0,1,0,0,2607,2,3,3,3,4,2,1,2
True,0,0,0,1,0,0,0,0,1,0,2197,3,2,3,2,2,2,3,1
False,0,0,0,1,0,0,0,0,1,1,2148,2,3,3,4,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,3102,3,3,2,2,1,2,2,3
False,0,1,0,0,0,0,0,0,1,0,2928,2,2,2,2,3,2,2,2
False,0,0,0,0,0,0,0,0,0,0,1693,2,3,4,3,2,3,2,2
True,0,0,0,0,0,0,0,0,0,0,4027,2,5,3,2,2,2,3,2
True,0,1,0,0,0,0,1,0,0,0,1681,3,3,2,2,3,3,2,3
False,0,0,0,0,0,0,0,0,1,0,1989,3,4,2,2,3,3,3,1
False,1,0,0,0,0,0,0,1,0,0,2691,3,3,2,2,2,2,3,3
True,0,1,0,1,0,0,0,0,0,0,1851,1,2,1,3,2,1,2,1
True,0,0,0,0,0,0,0,1,0,0,2965,2,4,3,3,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2433,2,3,3,2,4,3,3,1
False,1,0,0,0,1,0,0,0,0,0,2363,2,2,2,2,2,2,2,1
False,0,0,0,0,1,0,0,0,0,0,3084,3,2,1,3,2,3,2,1
True,0,0,0,1,1,0,0,0,0,0,1729,2,3,2,3,3,2,2,2
True,0,0,0,0,1,0,0,0,0,1,2285,1,3,2,3,2,2,2,2
False,0,1,0,0,0,0,0,0,0,0,1762,2,3,3,1,1,3,2,5
True,1,0,0,0,0,1,0,0,1,0,2481,2,3,2,3,4,1,3,2
True,0,0,0,0,0,0,0,0,0,0,2942,2,3,3,3,3,2,1,2
True,0,0,0,0,0,0,0,0,0,0,1316,2,3,3,3,1,1,2,2
False,1,0,0,0,0,0,0,0,0,0,2842,1,3,2,3,4,2,2,3
False,0,0,0,0,0,0,0,0,0,0,1606,1,1,3,3,2,2,2,1
True,1,0,0,1,0,0,0,0,0,0,3005,2,2,3,3,3,2,2,1
False,1,0,0,1,0,0,1,0,0,0,2904,2,2,1,3,3,2,2,2
True,0,0,1,0,0,0,1,0,0,0,2791,3,4,2,3,3,3,2,4
True,0,0,0,0,0,0,0,0,0,0,2134,3,4,3,2,4,3,1,1
True,1,0,0,0,0,0,0,0,0,1,2296,2,2,2,2,3,2,2,2
False,0,0,0,1,0,0,0,0,0,0,3685,3,3,3,3,2,3,2,2
True,0,0,0,0,1,0,0,0,0,0,3744,1,5,2,3,3,3,1,1
True,0,0,0,0,0,0,0,0,0,0,3810,2,3,2,3,4,3,2,2
False,0,0,1,0,0,0,1,1,0,0,3441,3,3,2,3,3,2,2,2
True,0,0,1,1,0,0,0,0,1,0,2317,2,2,3,4,2,2,3,2
False,0,0,0,1,0,0,0,0,0,0,2378,2,3,1,3,3,2,2,2
False,0,0,0,0,0,0,0,0,0,0,1702,2,4,2,2,3,3,3,2
False,0,0,1,1,0,0,0,0,0,0,2523,2,2,3,2,3,3,2,2
False,0,0,0,1,0,0,0,0,0,0,2089,2,2,1,3,2,3,2,1
False,0,1,0,0,0,0,0,0,0,0,3250,3,3,3,2,3,3,1,1
True,1,0,0,0,0,0,0,0,0,1,2410,3,3,2,2,3,3,3,2
True,0,0,0,1,0,0,0,0,0,0,2633,3,2,2,3,3,3,1,2
False,1,0,1,0,0,0,0,0,0,0,2321,2,2,2,3,4,2,3,1
False,0,0,0,0,0,1,0,1,0,0,2320,2,2,2,3,2,3,3,3
True,0,1,0,0,0,0,0,0,0,0,2238,3,2,1,3,3,3,2,2
False,0,0,1,0,0,0,0,0,0,0,2189,2,3,2,3,2,3,2,2
False,0,1,0,0,0,0,1,0,0,0,1357,2,2,2,3,2,4,1,2
True,0,0,0,0,0,1,0,1,0,0,2970,1,2,2,3,2,2,2,1
False,0,0,0,1,0,0,0,0,0,0,2827,2,2,3,2,2,3,2,1
False,0,1,0,1,1,0,0,0,0,0,4142,2,5,1,2,2,3,2,3
False,0,0,0,0,0,0,0,0,0,0,1522,2,2,2,3,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,3837,2,3,2,3,3,3,3,2
True,1,1,0,0,0,0,0,0,0,0,1599,2,4,3,2,3,2,2,1
False,0,0,0,0,0,0,0,0,0,0,2826,2,2,2,3,2,3,3,2
False,0,0,0,0,0,0,0,0,0,0,2135,3,3,2,2,2,2,2,3
False,0,0,0,1,0,0,0,0,0,0,2629,2,3,1,3,3,3,1,1
True,1,0,0,0,1,0,0,1,0,0,3027,1,3,2,3,3,2,2,1
False,0,0,0,1,0,0,0,0,0,0,1936,2,2,2,2,3,2,3,1
True,0,0,0,1,0,0,0,0,0,0,3155,3,3,2,3,2,1,3,2
True,0,0,0,0,0,0,0,1,0,0,1857,3,3,2,3,1,3,2,2
True,0,0,0,0,0,0,0,0,0,1,2765,2,3,1,2,2,3,1,2
False,0,0,0,0,0,0,0,0,0,0,3031,2,4,3,3,3,3,2,1
True,0,0,0,0,1,1,0,0,0,0,2332,3,3,2,4,1,2,2,2
True,0,0,0,0,0,1,0,0,0,0,1818,2,3,3,4,2,3,2,3
False,0,0,0,0,0,0,0,0,0,0,3304,3,3,2,2,2,3,3,2
False,0,0,0,0,0,1,0,0,0,1,2804,2,2,3,3,3,2,3,2
True,0,0,0,0,0,1,1,0,0,0,2105,2,3,1,3,2,2,2,2
True,0,1,0,0,0,0,0,0,0,0,3083,2,3,1,3,2,2,1,2
True,1,0,0,0,0,0,0,0,1,0,3039,3,4,2,1,3,2,2,2
False,0,0,0,0,0,1,0,0,0,0,2151,3,3,3,2,3,2,2,2
False,0,0,0,1,0,0,0,0,0,0,3227,1,3,2,2,3,2,2,2
False,0,0,0,1,0,0,0,0,0,0,1736,2,4,2,2,3,3,3,3
False,0,1,0,0,0,0,0,0,0,0,2652,3,3,2,2,3,3,2,3
False,0,0,1,0,1,0,0,0,0,0,2702,2,3,1,3,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3324,2,3,2,3,2,2,1,2
False,0,0,0,0,0,0,1,0,1,0,3280,2,2,1,1,3,2,2,2
True,0,0,0,0,1,0,0,0,0,0,3502,3,4,3,2,2,3,2,2
True,0,0,0,0,0,0,0,0,0,0,2134,1,2,1,1,3,1,1,1
True,0,0,0,1,0,0,0,0,0,0,3460,2,3,2,3,2,2,3,3
True,0,1,0,0,1,0,0,0,0,0,2763,3,3,2,2,2,3,2,2
True,0,0,0,0,0,0,0,0,0,0,2946,3,3,2,2,3,3,2,2
True,0,1,0,0,0,0,0,0,0,0,1866,3,3,3,2,4,3,1,2
False,0,0,0,0,1,0,0,0,0,0,2028,2,2,1,2,1,4,2,2
False,0,0,0,0,0,0,0,0,0,0,2907,2,2,4,2,2,2,3,2
True,1,0,0,0,0,1,0,0,0,0,2077,3,3,2,3,3,3,2,2
True,0,1,0,0,0,0,0,1,0,0,3154,3,2,3,4,3,3,3,2
False,0,0,0,0,0,1,0,0,0,0,2797,3,4,3,2,3,3,2,3
True,1,0,1,0,0,0,0,0,0,0,3043,1,3,2,3,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2746,3,3,2,2,3,2,2,3
False,0,1,0,1,0,0,1,0,0,0,2215,3,3,3,2,2,3,2,1
True,0,0,0,0,0,0,0,0,0,1,2416,3,3,3,2,2,4,2,3
False,0,0,1,0,0,0,0,0,0,0,2658,2,2,3,3,3,3,2,2
True,1,0,0,0,0,0,0,0,0,0,1960,2,2,1,3,2,2,1,3
False,0,1,0,0,0,0,0,0,1,0,2140,3,3,3,3,2,2,2,3
True,0,0,0,0,0,0,0,0,0,0,2714,3,3,4,3,3,2,3,2
False,0,0,1,0,0,0,0,0,0,0,2079,2,4,2,2,2,2,2,1
False,0,1,1,0,0,1,0,0,0,0,3583,2,2,3,1,3,2,2,2
False,0,0,1,0,0,0,0,0,0,0,1459,3,4,3,2,3,1,1,1
False,0,0,0,0,0,1,0,0,0,0,2465,2,2,2,2,3,3,2,1
True,1,1,0,0,0,0,0,0,0,0,3568,3,3,2,3,2,3,3,2
True,1,0,0,0,0,1,0,0,0,0,1492,2,3,3,2,2,2,2,2
False,0,1,0,0,0,0,1,0,0,0,2188,3,3,2,4,3,3,2,1
True,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,5,5,1,5
True,0,0,0,0,0,0,1,0,0,0,1845,3,4,2,2,3,4,2,2
True,0,0,0,0,0,0,0,0,0,0,3340,2,3,2,4,3,2,3,2
False,0,0,0,1,0,1,0,0,0,0,2979,3,2,3,2,3,3,3,2
False,1,1,1,0,0,0,0,0,0,0,2493,1,3,3,2,4,3,2,3
True,0,0,0,0,0,1,1,0,0,0,3204,3,3,2,3,3,3,3,3
True,0,0,0,0,0,0,0,0,0,0,2404,1,1,2,3,4,2,1,2
False,0,0,0,0,0,1,0,0,0,0,2155,2,3,1,2,3,2,2,1
True,0,0,0,0,0,1,0,0,0,0,2686,3,2,2,2,3,3,2,2
False,0,0,0,0,0,0,0,0,0,0,1539,2,2,2,3,4,1,1,1
False,0,1,0,1,0,0,0,0,0,0,2158,2,2,3,3,1,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2040,3,2,2,3,3,3,2,1
True,0,0,0,0,0,0,1,0,1,0,3143,3,4,3,3,3,3,2,1
True,0,0,0,0,0,0,0,0,0,0,2601,3,3,2,3,2,3,2,3
False,0,0,0,0,0,0,0,0,0,1,3463,1,3,3,3,3,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2841,2,3,3,3,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,3208,2,3,3,2,2,1,1,1
True,0,0,1,0,1,0,1,0,0,0,2218,3,3,3,3,2,3,2,2
False,1,0,0,0,0,0,1,0,0,1,2119,2,4,1,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,0,3295,3,4,3,4,2,3,3,3
True,1,1,0,1,0,0,0,0,0,0,2647,2,3,2,3,2,3,3,2
False,1,0,0,0,0,0,1,0,0,0,4514,2,3,3,3,3,2,3,1
True,0,0,0,0,1,0,0,0,1,0,1967,3,1,1,3,3,3,1,2
True,1,1,0,0,0,1,0,0,0,0,1955,3,2,3,2,2,3,2,2
True,0,0,1,1,0,0,0,0,0,0,2661,3,2,2,2,2,2,2,3
True,0,0,1,1,0,0,1,0,0,0,2857,3,3,2,2,3,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2373,3,2,3,1,2,4,1,2
False,0,0,0,0,0,0,0,0,0,1,2330,2,3,3,3,4,4,3,1
True,0,0,0,0,1,0,0,0,0,0,1981,2,3,3,3,2,3,3,2
True,0,0,1,0,0,0,0,0,0,0,3510,1,3,2,2,2,1,3,3
False,0,0,0,1,0,0,0,0,0,1,3626,3,2,2,3,2,3,2,2
True,0,1,0,1,0,0,0,1,0,0,1534,3,3,2,4,3,2,2,2
False,1,0,1,0,0,0,0,0,0,0,2824,2,3,2,3,2,2,2,2
True,1,0,1,0,1,0,0,0,0,0,2797,3,3,2,3,2,3,2,3
True,0,1,0,1,0,0,0,0,0,0,2115,2,2,2,2,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,1116,1,3,2,3,1,3,2,2
False,0,1,1,1,0,0,0,0,0,0,3420,2,3,2,3,2,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2831,2,2,2,3,2,2,2,1
False,0,0,0,1,0,0,0,0,0,0,2097,3,3,3,2,3,3,3,2
True,0,1,0,1,0,0,0,0,1,0,2023,3,3,2,2,3,2,2,2
False,0,0,0,1,0,0,0,0,0,0,2808,3,4,1,2,3,3,3,2
True,0,1,0,0,0,0,1,0,0,0,2659,2,3,3,2,3,3,2,2
True,0,0,0,1,0,0,0,0,1,0,2997,3,3,2,2,3,2,3,3
False,0,0,0,0,0,1,0,0,0,0,2691,2,3,2,2,3,2,4,1
True,1,0,0,0,0,1,0,0,0,0,2783,3,2,2,2,2,3,3,3
False,0,0,0,0,0,0,0,0,0,0,2430,2,2,4,3,3,2,3,3
False,1,0,0,1,0,1,1,0,0,0,1773,3,2,2,3,2,2,3,2
True,0,0,0,1,0,0,1,0,1,0,1928,2,3,4,2,2,1,2,1
True,0,0,0,1,0,0,0,0,0,0,2430,3,3,2,2,2,2,2,2
True,0,0,0,0,1,0,0,0,0,0,2982,2,3,3,2,3,1,3,3
False,0,0,0,0,0,0,0,1,1,0,2866,2,4,3,3,2,3,1,2
True,0,0,0,0,1,0,0,0,0,0,1917,1,2,2,2,1,2,2,1
True,0,0,0,1,0,0,0,0,0,0,2061,3,3,2,1,3,2,2,2
True,0,0,0,1,0,0,0,0,1,0,3177,2,3,3,3,3,3,3,3
False,0,0,0,0,0,0,0,0,0,0,2486,1,2,1,2,2,1,1,1
True,1,0,0,1,0,1,0,0,0,0,2672,3,3,3,2,2,3,2,3
True,0,0,1,0,0,0,0,0,0,0,2246,1,2,3,3,2,2,2,1
False,1,0,1,0,0,1,0,0,0,0,2397,2,4,3,3,3,2,3,3
True,0,0,0,0,0,0,1,0,0,0,3501,3,4,2,3,2,2,2,2
False,1,1,0,0,0,1,0,0,0,0,3652,2,3,1,3,3,2,2,2
False,0,0,0,1,0,0,0,0,0,0,4206,2,3,1,3,2,2,3,2
False,0,0,0,0,1,0,0,0,0,0,3761,3,4,2,2,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2404,2,3,2,2,2,2,2,2
True,0,0,0,0,0,0,0,1,0,0,2898,3,2,3,3,3,2,3,2
False,0,0,0,0,0,0,1,0,0,0,2053,2,2,2,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,1841,3,3,3,4,2,3,3,1
False,0,0,0,0,0,0,1,0,0,0,2318,2,3,2,2,2,2,1,1
True,1,0,0,0,0,1,0,0,0,0,2041,3,3,2,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,0,1513,2,4,3,4,3,2,3,3
True,0,0,0,1,1,0,0,1,0,0,1928,2,1,2,2,3,2,3,2
False,0,1,0,0,0,0,0,0,1,0,2490,2,2,2,3,2,2,3,2
False,0,0,0,0,0,0,0,0,0,1,2563,2,1,3,3,4,2,2,3
False,0,0,0,0,0,0,0,0,0,0,2090,1,3,1,2,3,3,1,1
False,0,0,1,0,0,0,0,0,0,0,2894,1,3,2,3,4,1,2,1
False,0,1,0,0,0,0,0,0,1,0,1495,2,3,3,1,2,2,2,5
False,0,0,0,0,0,1,0,0,0,0,2934,2,3,2,3,2,2,3,2
True,1,0,0,0,1,0,0,0,0,0,3798,3,2,2,2,2,3,3,2
True,0,0,0,0,0,0,0,1,0,0,2187,2,2,2,2,3,2,1,2
True,0,0,0,0,1,0,0,0,0,0,2048,3,2,2,3,2,3,2,2
False,0,0,1,0,0,0,0,0,0,0,2536,2,3,2,3,3,3,2,2
True,0,0,0,0,1,0,0,0,0,0,3228,1,4,2,3,2,2,1,3
False,0,1,0,0,0,0,0,1,0,0,2799,3,2,3,3,2,2,3,3
False,0,0,0,0,0,1,0,0,0,0,2346,3,3,2,2,3,3,3,2
True,0,0,0,0,0,0,0,0,0,0,3773,3,3,3,3,2,3,3,2
True,0,0,0,0,0,0,0,0,0,1,2115,3,3,2,3,2,2,3,3
True,1,1,0,0,0,0,0,0,0,0,3120,3,2,2,2,3,2,2,3
False,0,1,1,0,0,0,0,0,0,0,2501,3,3,3,3,2,3,3,2
False,0,0,0,0,0,0,1,0,0,0,3355,2,4,2,2,2,3,2,2
False,1,0,0,0,0,0,0,0,0,0,2226,4,4,2,2,2,3,4,1
True,0,0,1,0,1,0,0,0,0,0,2120,3,2,3,2,2,3,2,3
False,0,0,0,1,0,0,0,0,0,0,2462,2,3,2,2,3,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3070,2,3,2,2,3,3,2,2
False,0,0,1,0,0,0,0,0,0,1,2282,3,3,3,2,2,2,3,1
False,0,0,0,0,0,0,1,0,0,0,2143,3,4,2,3,2,2,3,1
False,0,0,1,0,0,0,0,0,0,0,3766,2,3,2,2,3,3,3,3
True,1,0,1,0,0,0,0,0,0,0,2817,2,4,2,3,2,2,2,3
False,0,0,0,0,0,0,0,0,0,0,3425,2,3,3,2,3,2,1,1
True,0,0,0,0,0,0,1,0,0,0,2462,2,2,2,2,3,3,2,3
True,1,0,0,0,0,0,0,0,0,0,1395,3,4,2,2,3,2,2,2
False,0,1,0,0,0,0,0,0,0,0,2986,1,2,2,2,3,2,3,2
False,0,0,1,0,1,0,0,1,0,0,3236,2,3,3,2,2,3,3,2
True,0,1,0,0,0,0,0,0,1,0,2236,2,2,2,3,3,2,2,2
False,0,1,0,0,0,0,0,0,1,0,2341,2,2,2,3,3,3,2,1
True,0,1,0,0,0,0,0,0,0,1,2187,2,3,1,1,2,2,1,2
False,0,0,0,1,1,0,0,1,0,0,3203,4,3,3,2,2,3,3,2
True,1,1,0,0,0,0,0,0,0,0,1917,3,3,2,2,3,3,2,3
True,0,0,0,0,1,0,0,0,0,0,1664,3,2,2,3,2,2,2,3
True,0,0,0,0,0,0,0,0,1,0,2812,2,3,3,2,3,2,3,1
False,0,0,0,0,0,1,0,0,0,0,2304,2,2,2,2,2,3,2,1
True,0,0,0,0,0,1,0,0,1,0,1851,2,2,2,3,3,2,1,4
False,0,0,0,0,0,0,0,0,0,1,1853,2,3,2,2,3,1,3,1
False,0,1,0,1,0,0,1,0,0,0,2535,2,3,1,3,2,3,2,2
True,0,1,0,0,0,0,0,0,0,0,3396,3,3,2,3,2,2,2,3
False,0,0,1,0,0,0,0,1,1,0,3244,1,3,2,3,3,3,3,1
False,0,0,0,0,0,0,0,1,0,1,2700,2,2,1,2,2,3,2,2
True,0,0,0,0,0,0,0,0,0,0,1913,2,3,2,3,3,2,3,1
True,1,0,0,0,0,1,0,0,0,0,2206,2,2,3,2,3,2,3,2
False,1,0,0,1,0,0,0,0,0,0,1780,2,3,3,3,3,2,2,2
False,0,0,1,0,0,0,0,1,0,0,3608,2,3,2,3,2,2,2,2
True,0,0,0,0,1,0,0,1,0,0,2200,3,3,2,3,2,2,2,2
True,1,0,0,0,0,0,0,0,1,0,1895,1,2,3,3,2,2,3,1
False,0,0,1,0,0,1,0,0,0,0,2380,1,2,3,3,3,3,3,1
False,0,0,0,0,0,0,0,0,0,0,1679,3,3,3,1,2,3,2,2
False,1,0,0,1,0,0,0,0,0,1,2896,3,3,4,2,3,2,1,1
False,1,0,0,1,0,0,0,0,0,0,2139,2,3,2,3,3,1,2,2
False,0,0,0,0,0,0,0,0,0,0,2653,3,3,2,2,2,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2692,2,3,2,3,2,3,3,2
False,0,0,0,0,0,0,0,0,0,0,2521,3,2,3,3,3,2,2,2
True,0,0,0,1,0,0,1,0,0,0,3626,3,4,2,2,3,3,3,2
True,0,1,1,0,0,0,0,0,0,0,1348,2,3,1,2,3,3,1,3
False,0,0,0,0,0,0,0,0,0,0,1963,3,2,2,2,3,1,1,2
True,0,0,0,1,0,0,0,0,0,0,2190,2,2,2,2,1,1,3,2
True,0,0,0,0,0,0,0,0,0,0,2399,3,4,2,3,3,3,3,2
False,0,0,0,0,0,0,1,0,0,0,2135,2,2,2,3,3,3,2,1
False,0,0,0,0,0,0,0,0,0,0,3026,3,3,2,2,2,3,1,2
False,0,0,0,0,1,0,0,0,0,0,2746,4,4,2,2,3,3,2,2
True,0,0,0,0,0,0,0,0,0,0,1921,2,4,2,2,2,1,2,1
