radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage,Highest1AverageItemCost,Highest2AverageItemCost,Highest3AverageItemCost,Highest4AverageItemCost,Highest5AverageItemCost,AboveAverItemCost
True,0,0,1,0,1,0,0,0,0,0,2287,3,4,3,3,3,2,2,3131.25,2878.0,2225.0,2206.25,1977.5,2
True,0,0,0,0,0,0,0,0,0,0,3509,3,4,3,2,2,2,2,4473.0,3255.0,2721.25,1995.0,1910.0,2
True,0,0,0,0,0,0,0,0,0,0,2895,3,3,3,2,2,3,2,3120.0,3065.0,2506.25,2295.0,2285.0,2
True,0,1,0,0,0,0,1,0,0,1,3497,4,3,2,2,4,2,3,3203.0,3024.0,2615.0,2548.0,1172.0,4
True,0,0,0,0,0,1,0,0,0,0,1900,2,3,2,3,2,3,3,3030.0,2411.0,1965.0,1897.5,1713.0,2
False,0,0,0,0,0,0,0,0,1,0,2964,4,4,2,2,2,3,3,2524.0,2337.0,2089.0,1333.75,943.0,3
False,0,0,0,0,0,0,0,0,1,0,4099,3,5,2,3,2,2,3,5164.0,4640.0,2829.0,2810.0,2556.0,2
True,0,1,0,0,1,0,0,0,1,0,2198,2,2,2,2,2,3,2,3537.5,3488.0,2900.0,2025.0,1787.5,3
False,0,0,0,0,0,0,0,0,0,0,2258,3,4,2,3,3,1,2,2147.0,2012.0,1755.0,1648.0,755.0,3
True,0,0,0,0,1,0,0,0,0,0,2232,2,2,2,2,3,2,2,5516.666666666667,4944.0,3462.5,1964.0,1875.0,2
True,1,0,0,0,0,0,0,0,0,0,2785,3,4,3,3,3,3,2,3770.0,3300.0,2730.0,2578.0,2050.0,2
False,0,0,0,0,1,0,0,0,0,0,2550,4,3,3,3,2,2,2,2453.0,2372.0,2368.0,1958.0,636.0,4
False,0,0,0,0,0,1,0,0,0,0,2098,2,2,3,2,2,3,2,1244.0,965.0,922.5,678.0,667.0,3
False,0,0,0,0,1,0,0,0,0,0,3001,2,2,2,4,2,2,2,3622.0,2965.0,2077.0,1997.5,1115.0,2
False,0,0,0,0,0,1,0,0,0,0,2023,2,2,2,3,2,2,1,2325.0,2250.0,1948.3333333333333,1888.0,1198.75,3
False,0,0,0,0,1,0,1,0,0,0,1811,3,3,3,4,2,3,1,1870.0,1868.3333333333333,1143.0,858.75,487.0,2
False,0,0,0,0,0,0,0,0,0,0,2312,3,3,3,3,3,2,2,3165.0,2367.0,2225.0,1456.25,530.0,3
True,1,0,0,0,1,0,1,0,0,0,2486,3,2,3,2,2,3,2,3349.0,2965.0,2842.5,1782.0,1359.0,3
False,0,0,0,0,0,1,0,0,0,0,2071,3,3,3,2,2,2,2,2590.0,1521.0,0,0,0,2
True,0,0,0,0,0,0,0,0,1,0,2728,2,3,4,2,2,3,1,4595.0,3884.0,2687.0,2417.0,2127.0,2
True,0,0,1,0,0,0,0,1,0,0,3146,3,4,2,2,3,2,1,3320.0,3050.0,3030.0,2865.0,2650.0,3
False,0,0,0,0,0,0,0,0,0,0,2479,2,3,2,2,2,3,2,2497.5,2060.0,2009.0,1937.5,1355.0,3
True,0,1,0,0,0,0,1,0,0,0,3142,2,3,3,1,2,3,3,3990.0,3905.0,3025.0,2657.0,2512.5,2
True,1,0,0,0,0,0,0,0,0,0,2512,2,2,2,3,2,2,2,2860.0,2244.0,1880.0,1816.25,1392.0,2
False,0,0,0,0,1,0,0,0,0,0,2991,2,3,3,3,2,2,2,3285.0,2288.0,2234.0,1815.0,1223.0,3
True,1,0,0,0,0,0,0,0,0,0,5101,3,3,3,3,3,3,2,4770.0,3265.0,2862.5,1795.0,1454.0,3
False,1,0,0,0,0,0,0,0,0,0,2233,2,3,4,1,3,2,2,3217.0,2969.0,1657.0,0,0,3
False,0,0,1,0,0,0,0,1,0,0,2410,3,2,2,3,3,2,2,1740.0,1560.0,1260.0,947.0,718.0,3
False,0,0,0,1,0,0,0,0,0,0,2304,2,4,3,1,2,2,2,2255.0,1859.0,1533.0,1330.0,1097.0,2
True,1,1,0,0,0,0,0,0,0,0,1779,2,3,2,2,3,2,2,4392.5,2750.0,2431.25,1763.3333333333333,1640.0,2
False,1,0,0,0,0,0,0,0,0,0,2733,1,1,2,3,2,1,1,3040.0,2105.0,1780.0,1715.0,1615.0,2
True,0,0,0,0,0,0,0,0,0,0,1687,2,3,3,3,2,3,1,2438.3333333333335,2210.0,1881.25,1700.0,1578.75,2
False,0,0,0,0,0,0,0,0,1,0,2485,3,4,3,3,3,3,2,3835.0,3806.25,2494.0,0,0,3
False,0,0,0,1,0,0,0,0,0,0,2249,2,3,2,3,3,2,1,2470.0,2148.0,1487.0,1158.0,978.0,2
False,0,1,0,0,0,0,0,0,0,0,2717,2,3,2,2,3,3,3,3090.0,2237.0,2208.0,1417.5,760.0,3
False,0,0,0,0,0,0,0,0,0,0,2244,2,3,1,3,1,2,1,7720.0,2157.5,1416.25,1397.0,1058.3333333333333,1
True,1,1,0,0,1,0,0,0,0,0,2817,3,3,3,2,2,3,2,3065.0,2784.0,2668.75,1849.0,1012.5,3
False,0,1,0,0,0,0,0,0,0,0,2215,2,2,3,2,2,2,1,2238.0,1706.25,1587.0,1283.0,1260.0,2
False,0,0,0,0,0,0,0,0,0,0,2268,2,3,2,2,2,2,3,3808.75,2266.25,2225.0,1761.0,835.0,3
True,1,0,0,0,1,0,0,0,1,1,3505,2,3,3,3,3,2,2,5120.0,4767.5,3210.0,1563.0,1395.0,2
False,0,1,0,0,0,0,0,0,1,0,3025,3,3,3,3,2,3,3,3235.0,3225.0,1771.0,1683.0,378.3333333333333,2
True,1,0,0,0,0,0,1,0,0,0,1536,3,4,2,2,2,2,2,2358.75,1992.0,1912.5,1098.0,828.3333333333334,3
False,0,0,0,0,0,0,0,0,0,0,3255,3,4,3,3,2,3,3,3185.0,2803.0,2552.0,1221.0,1105.0,3
True,1,0,0,0,0,0,0,0,0,0,2392,2,3,3,2,2,2,2,3777.5,3345.0,2769.0,2271.25,925.0,3
True,0,1,1,0,0,0,0,0,0,0,1980,2,2,2,3,4,2,2,3418.0,2410.0,2335.0,1468.75,1374.0,3
True,0,0,0,0,0,0,0,0,0,0,1837,3,2,2,2,2,2,2,2907.0,2337.0,2215.0,2199.0,1160.0,4
True,1,0,0,0,0,1,0,0,0,0,3046,1,3,1,2,2,2,3,3534.0,3380.0,3153.75,3143.0,2570.0,2
True,0,0,0,0,0,0,0,0,0,0,2486,3,3,2,2,3,2,2,4698.75,3043.75,2991.0,2660.0,1930.0,1
False,0,0,0,0,0,0,0,0,0,1,2847,2,3,3,2,3,2,2,2670.0,2553.0,2365.0,1941.6666666666667,1493.0,3
False,0,0,0,0,1,1,0,0,0,0,3269,3,3,1,3,2,2,2,4110.0,3923.0,3144.0,2999.0,2206.25,2
True,0,1,0,0,1,0,0,0,0,0,1947,4,3,2,3,2,3,2,3387.5,3000.0,2378.0,2048.0,1582.0,2
True,0,0,0,0,0,0,0,0,1,0,2054,3,2,2,3,3,2,3,2735.0,2025.0,1845.0,1595.0,1475.0,2
True,0,0,1,0,0,0,1,0,0,0,3087,2,3,1,3,1,3,1,4754.0,3426.25,3085.0,2438.0,1880.0,2
False,0,0,0,0,0,0,0,0,0,0,2545,2,2,3,3,2,3,3,3574.0,2325.0,2087.5,1419.0,1081.0,2
False,1,0,0,0,0,0,0,0,0,0,1972,1,4,2,3,3,2,5,1312.0,855.0,844.0,716.0,548.0,2
False,0,0,0,0,0,1,0,0,1,0,1916,3,3,2,3,3,2,1,2250.0,1891.0,1671.25,1437.5,1061.0,3
True,0,0,1,0,0,0,0,1,0,1,3045,4,3,3,3,3,2,3,3795.0,3280.0,3180.0,2990.0,1393.0,4
False,0,0,0,1,0,0,0,0,0,0,4791,1,4,2,3,1,2,2,4599.0,4079.0,3443.0,3320.0,3310.0,2
False,0,0,0,1,0,0,0,0,0,0,2940,3,2,3,3,1,2,3,2366.6666666666665,2180.0,1925.0,1634.0,1337.0,3
True,0,1,0,1,0,0,0,0,0,0,1914,2,2,4,3,2,2,2,3305.0,2958.3333333333335,2918.75,2387.5,1775.0,3
False,0,0,0,0,0,0,1,0,0,0,2821,3,3,2,3,3,3,2,3231.0,2725.0,1972.0,1331.25,1066.0,2
False,0,1,0,0,0,0,1,0,0,0,2429,3,3,2,2,3,2,1,4725.0,2302.0,1729.0,1663.0,1165.0,1
True,0,1,0,0,0,0,1,0,0,0,2886,2,3,2,3,3,2,2,3645.0,3217.0,2193.0,1721.0,1340.0,2
False,1,1,1,0,0,0,0,0,0,0,2546,1,2,2,2,1,1,1,4555.0,1600.0,0,0,0,2
True,0,0,0,0,0,1,1,0,0,0,2943,3,3,2,3,3,2,2,3804.0,2838.0,2474.0,1905.0,812.5,3
False,1,0,0,0,0,0,1,0,0,0,3286,2,3,2,2,3,2,1,2950.0,2940.0,2287.0,2046.6666666666667,1837.5,2
False,0,0,0,0,0,0,1,0,0,0,2687,3,3,2,3,2,3,1,3442.0,2983.0,2110.0,1356.25,875.0,2
False,1,0,0,0,0,0,0,0,0,0,2457,3,2,3,2,2,2,1,2739.0,2062.0,1978.0,1112.0,1033.0,3
True,0,0,0,0,0,0,1,0,0,0,3078,3,3,2,2,2,2,2,4374.0,3542.0,3130.0,2454.0,1537.0,3
False,0,0,0,0,1,0,0,0,0,0,2395,3,3,3,3,3,2,1,2416.0,2358.3333333333335,2187.0,941.25,933.0,3
False,0,1,0,0,0,0,0,0,0,0,3006,3,2,1,2,2,2,2,3591.6666666666665,2765.0,1901.0,1875.0,1714.0,2
True,0,1,0,0,0,0,0,0,0,0,2432,4,3,3,3,2,2,1,3385.0,3302.0,2522.0,2204.0,1727.0,2
True,0,0,0,0,0,0,0,0,0,0,2563,3,3,2,2,2,2,1,4089.0,3363.0,2830.0,2623.75,838.0,3
True,0,0,0,1,0,0,0,0,0,0,3327,2,3,1,2,2,2,2,4348.0,3253.0,3129.0,2951.0,2390.0,2
True,1,0,0,0,0,0,0,0,0,0,2747,2,3,3,2,2,3,2,4700.0,3721.25,3162.5,3074.0,2104.0,2
False,1,0,1,0,0,1,0,0,0,0,2677,3,2,2,2,2,3,2,3680.0,2950.0,1829.0,1282.0,1087.5,2
False,1,0,0,0,0,1,0,0,0,1,2437,2,3,2,3,3,1,1,2427.0,1815.0,1509.0,1008.0,0,3
True,0,0,0,0,1,0,0,0,0,0,2394,2,2,2,3,2,2,2,3795.0,3755.0,3133.75,3125.0,2413.0,2
False,1,0,0,1,0,0,0,0,0,0,2791,3,3,3,2,3,3,1,3316.25,2547.0,2140.0,1063.0,796.25,3
False,0,0,0,0,0,0,0,0,0,0,2756,2,2,2,2,2,2,3,4425.0,4098.0,1954.0,0,0,2
True,0,1,0,0,0,0,1,1,0,0,3828,2,5,2,2,3,3,1,4115.0,3800.0,3430.0,2991.25,2590.0,3
False,0,0,0,0,1,0,1,0,0,0,2191,3,3,3,1,2,2,1,2335.0,2233.3333333333335,2035.0,1496.25,647.5,3
True,0,0,0,1,0,0,0,0,0,0,2017,2,1,2,2,1,2,3,2620.0,2511.0,2452.5,2262.5,2115.0,3
False,0,0,0,0,0,0,0,0,0,0,2451,1,2,1,3,2,2,2,2038.0,1560.0,1191.25,1137.5,657.5,2
False,0,0,0,0,0,0,0,0,0,0,2265,3,3,1,1,3,2,1,2334.0,1945.0,1806.0,1763.0,1727.5,2
False,0,0,0,0,0,0,0,0,0,0,2962,3,3,3,2,2,3,2,3693.75,2473.0,2108.0,1850.0,1036.0,2
False,0,0,1,0,0,0,0,0,0,0,1971,3,3,1,3,3,2,1,2700.0,1987.0,1620.0,0,0,3
False,0,1,0,0,0,0,0,0,0,0,2322,3,2,2,2,3,2,2,2430.0,1888.0,1618.0,512.5,453.0,3
False,0,0,0,0,0,0,0,0,0,0,3088,2,1,3,4,4,2,2,3401.0,2745.0,2337.5,2318.75,1707.0,2
True,0,0,0,0,0,1,0,0,0,0,2819,3,2,3,2,2,2,2,3613.0,3528.0,3264.0,2005.0,1670.0,3
False,0,0,0,0,1,0,0,0,0,0,2950,4,4,2,3,3,3,2,3895.0,2327.0,2306.0,2216.0,0,4
True,0,0,0,0,0,0,0,0,0,0,2916,3,3,2,4,2,3,1,4595.0,4074.0,3030.0,2762.0,1578.75,2
False,1,0,0,0,0,0,0,0,0,0,2627,2,2,3,2,2,2,1,3090.0,2735.0,1963.0,1475.0,1155.0,2
False,0,0,0,0,0,0,0,0,0,0,3867,1,3,2,2,1,4,2,4940.0,3354.0,3305.0,3275.0,3082.0,1
False,0,0,0,1,0,0,0,0,0,0,2937,1,3,1,3,2,2,1,3014.0,3008.3333333333335,2512.5,1723.0,1475.0,3
False,0,0,0,0,0,0,0,1,0,0,3973,3,4,2,2,3,2,2,3981.0,3580.0,2980.0,2912.5,2144.0,2
True,1,0,0,0,0,0,0,0,0,0,2521,2,2,2,3,4,2,2,3247.0,2792.0,2365.0,2030.0,1867.0,2
True,1,1,1,0,0,0,0,0,0,0,2055,3,3,3,2,3,2,2,2530.0,2128.3333333333335,2062.0,1993.0,1267.0,3
False,0,0,0,1,0,1,0,0,0,0,2307,3,2,2,2,3,2,2,2522.5,2511.6666666666665,1410.0,1355.0,1050.0,2
True,0,0,0,0,1,0,0,0,0,0,2661,2,2,3,2,2,1,2,3309.0,3212.0,2845.0,2682.0,2093.0,3
True,1,0,0,0,0,0,0,0,0,0,3441,3,3,2,4,2,2,2,4223.0,3923.0,3205.0,3062.5,2258.0,2
False,0,0,0,0,1,0,0,0,1,1,1793,1,4,3,4,4,2,2,1833.3333333333333,1796.25,1034.0,1005.0,885.0,2
False,0,0,0,0,0,0,0,0,0,1,3824,3,4,3,3,3,2,3,3987.5,3921.25,3885.0,3005.0,2025.0,3
False,0,0,0,0,1,1,0,1,0,0,2452,3,3,4,2,2,2,2,2825.0,2472.0,1820.0,1623.0,1410.0,2
False,0,0,0,0,0,0,0,1,0,0,2713,1,1,2,2,2,2,1,3621.0,2350.0,2084.0,1620.0,1166.0,2
False,0,0,0,0,0,0,0,0,0,1,2716,2,2,2,1,1,3,1,2475.0,1904.0,1704.0,1618.75,1516.25,2
False,0,0,0,1,0,0,0,0,0,0,2894,3,3,2,2,2,2,2,2885.0,2610.0,2360.0,2060.0,885.0,3
False,0,0,0,0,0,0,0,1,0,0,2708,3,2,3,3,3,3,2,2980.0,2605.0,2160.0,1958.3333333333333,431.25,3
True,0,0,0,0,0,0,0,1,0,0,3063,2,3,2,3,3,1,3,5520.0,5406.25,4180.0,2533.3333333333335,2315.0,3
False,0,0,0,0,0,0,0,0,0,0,2550,4,2,3,1,4,3,2,3206.6666666666665,2025.0,1957.0,1660.0,572.5,3
True,0,0,1,0,0,0,0,0,0,1,2213,2,3,3,2,2,2,2,3118.0,2781.25,2150.0,1950.0,1875.0,2
True,0,0,0,0,0,0,0,0,0,0,3991,2,4,1,3,2,2,3,4550.0,4535.0,2780.0,2700.0,1836.0,2
True,0,0,0,0,0,0,1,0,0,0,3291,2,4,2,3,2,2,2,5203.0,3995.0,3697.0,2825.0,867.0,3
False,0,0,0,0,0,1,0,0,0,0,2980,2,3,2,3,1,1,2,3445.0,1922.0,1437.5,0,0,3
False,0,0,0,0,0,0,0,0,0,0,2940,3,2,3,2,3,2,1,3798.0,2494.0,2066.0,1520.0,873.0,2
True,0,0,0,0,0,1,1,0,1,0,2483,3,4,3,1,2,2,3,4492.5,3562.5,2712.5,2648.3333333333335,2648.0,2
True,0,0,0,0,0,0,0,0,0,0,2835,1,2,3,3,1,3,1,4055.0,2720.0,2465.0,2335.0,1903.0,2
False,0,0,0,0,0,0,0,0,0,0,2180,2,3,3,3,3,2,1,2714.0,2064.0,1897.0,1055.0,966.6666666666666,3
False,0,0,0,1,0,0,0,0,0,0,2881,2,1,2,3,2,2,2,3729.0,3143.0,2591.25,1825.0,1223.0,3
True,0,0,0,0,0,0,0,0,1,1,2197,2,2,3,2,3,3,3,2957.0,1958.0,1682.5,1646.6666666666667,1387.5,2
True,0,1,0,0,0,0,0,0,0,0,2570,4,3,2,3,3,4,2,3206.25,2954.0,2862.0,2703.75,2515.0,3
True,0,0,0,0,1,1,0,0,0,0,3129,3,3,2,2,3,2,2,4395.0,3928.75,3405.0,1960.0,1435.0,3
False,0,0,0,0,0,0,0,0,0,0,2013,2,3,3,2,2,2,2,2600.0,2204.0,1716.25,1244.0,355.0,3
True,0,1,0,0,0,0,1,0,0,0,2461,3,3,3,2,2,3,3,4055.0,3360.0,3138.0,2772.5,1653.0,3
True,0,0,0,0,0,0,0,0,1,0,3096,3,4,2,2,3,2,3,3895.0,3784.0,3675.0,2385.0,1715.0,3
False,0,0,0,0,0,0,0,0,0,0,4676,2,3,1,2,2,2,2,5161.25,4090.0,3550.0,2832.0,1652.0,3
True,0,1,0,0,0,0,0,0,1,0,2134,2,2,2,2,2,3,2,3324.0,2328.0,2095.0,2087.5,1362.0,2
True,1,0,0,0,0,0,0,0,0,0,1440,2,2,3,3,3,1,2,2810.0,2512.0,2403.3333333333335,1642.0,1505.0,3
False,0,0,1,0,0,0,1,0,0,0,2252,2,2,3,3,2,3,2,2768.75,2383.3333333333335,1735.0,1560.0,1312.0,2
False,0,0,0,0,0,0,0,0,0,0,3038,2,2,3,2,2,2,1,3552.0,2166.0,1920.0,1847.5,1447.0,1
False,0,0,0,1,0,0,0,0,0,0,2293,3,3,2,2,2,3,2,2019.0,1915.0,1855.0,1437.5,1043.75,3
True,1,0,0,0,0,0,0,0,0,0,2718,3,3,2,1,2,2,2,4471.0,2353.0,2310.0,2147.0,1015.0,1
True,0,0,0,0,0,0,0,0,0,0,2068,2,2,3,2,2,3,1,3415.0,3197.5,3000.0,2265.0,1910.0,3
True,0,0,1,1,0,0,0,0,0,0,2215,3,4,3,3,2,2,4,3225.0,2252.0,1999.0,1820.0,1605.0,2
True,0,0,0,0,1,0,1,1,0,0,1501,2,2,4,2,3,2,3,2853.75,2007.0,1930.0,1712.5,1071.6666666666667,3
True,0,0,0,0,0,1,0,0,0,0,2522,3,3,2,3,2,2,1,4468.0,3985.0,3156.25,1527.0,440.0,3
False,1,1,0,0,0,1,0,0,0,0,1729,2,2,3,2,2,2,3,1427.5,1403.3333333333333,1225.0,1093.0,1060.0,2
False,0,0,0,0,0,0,0,0,0,0,2481,2,2,3,3,2,3,2,3024.0,1850.0,1787.5,1606.25,1175.0,1
False,1,0,0,0,0,0,0,0,0,0,2364,2,1,3,2,3,1,2,2800.0,2062.0,1537.5,833.3333333333334,0,3
False,0,0,0,0,0,0,0,0,0,0,3968,2,2,3,2,3,3,3,4624.0,4473.0,3155.0,1984.0,1243.3333333333333,3
True,0,0,0,0,0,0,0,0,0,0,3165,2,2,2,2,2,2,2,4605.0,3530.0,1975.0,1693.0,1377.0,2
False,1,1,0,0,0,0,0,0,0,0,2934,2,2,3,3,2,2,2,3490.0,3025.0,2393.0,2028.0,0,3
True,0,0,0,0,0,0,0,0,0,1,2809,3,3,3,2,3,2,2,2845.0,2839.0,2789.0,2320.0,2010.0,3
True,0,0,0,0,0,0,0,0,0,0,3194,2,2,1,3,2,2,1,4985.0,3425.0,3068.75,3067.0,1010.0,2
True,0,0,0,0,1,0,0,0,0,0,2522,2,2,2,2,3,2,2,3395.0,3283.3333333333335,2975.0,2617.5,2167.0,3
True,0,0,0,0,1,0,0,1,0,0,2108,2,2,2,2,3,3,2,3172.0,2760.0,2395.0,2057.0,1346.0,3
True,0,0,1,0,0,0,0,0,0,0,2329,2,2,2,2,2,2,3,3566.6666666666665,2854.0,2508.75,2197.0,1400.0,3
False,0,0,0,1,0,0,0,0,0,0,2308,2,3,3,4,2,3,1,2274.0,1675.0,1487.5,1477.0,1121.25,2
False,0,0,0,0,1,0,0,0,0,0,2611,2,2,2,3,4,2,3,4031.25,2772.5,2655.0,2560.0,438.3333333333333,4
True,0,0,0,0,0,0,1,0,1,0,2663,3,3,2,2,3,3,2,3950.0,3927.5,3208.0,3040.0,1717.0,3
False,0,1,0,0,0,0,0,0,0,0,2575,1,4,2,3,2,1,3,1680.0,1244.0,1135.0,833.0,831.0,2
False,0,0,0,0,0,0,0,0,0,0,3246,3,2,2,2,3,2,3,4817.5,3035.0,2477.0,2405.0,1458.0,2
False,0,0,0,1,0,0,0,0,0,0,2650,2,1,1,2,2,2,1,3170.0,2004.0,1304.0,0,0,3
False,0,0,0,0,0,0,0,0,0,0,2411,2,3,2,3,3,1,2,2937.0,2710.0,2325.0,1545.0,1318.0,3
False,0,0,0,0,1,0,0,1,0,0,3069,2,3,3,3,1,2,3,4214.0,2852.5,2585.0,2055.0,1873.0,2
False,0,0,0,0,0,0,0,0,0,0,3188,2,2,2,3,3,3,2,3164.0,2799.0,2415.0,2360.0,1200.0,3
False,0,1,0,1,0,0,0,0,1,0,3296,2,3,3,2,2,3,2,3954.0,3778.75,3587.5,1698.75,1494.0,3
True,0,0,1,0,0,0,0,0,0,0,3573,4,4,3,3,2,3,2,3705.0,3458.0,3385.0,2538.0,1106.25,3
False,0,0,0,0,0,0,0,0,0,0,2882,3,2,3,3,2,2,2,4712.5,3730.0,2770.0,2400.0,2135.0,2
True,0,0,0,0,0,0,0,1,0,0,2505,3,3,1,3,3,2,2,3102.5,2760.0,2700.0,1896.0,1450.0,3
False,0,1,1,0,0,0,0,0,0,0,3049,3,3,2,3,2,3,1,3925.0,3585.0,3305.0,200.0,0,3
False,0,0,0,0,0,1,0,0,1,0,3112,2,3,2,3,2,2,2,2388.0,2364.0,2340.0,2338.75,2048.3333333333335,4
False,0,1,0,0,1,0,0,0,1,0,1738,2,3,4,4,2,2,1,1910.0,1810.0,1020.0,987.0,978.75,2
False,1,1,0,0,0,1,0,0,0,0,2314,2,2,3,3,3,2,3,3450.0,2392.0,2221.25,1753.0,1596.0,2
False,0,0,0,0,0,0,0,0,0,0,1315,1,2,1,3,2,2,1,2250.0,650.0,616.6666666666666,503.0,65.0,1
False,0,0,1,0,0,0,1,0,0,0,4067,3,3,3,2,3,2,2,5740.0,3937.0,3300.0,3120.0,2494.0,2
True,0,0,0,0,0,0,1,0,0,0,1429,3,2,2,3,3,3,2,2383.0,2287.5,1934.0,1228.75,1160.0,3
False,0,0,0,0,0,0,0,0,0,0,3005,2,3,3,3,2,2,2,4100.0,3037.0,2800.0,2157.0,1185.0,3
True,0,0,0,0,0,0,0,0,0,0,2337,2,3,2,3,3,2,1,4604.0,3640.0,3483.0,2241.6666666666665,1941.6666666666667,3
False,0,0,0,0,1,0,1,0,0,0,2318,3,2,2,3,3,2,2,2100.0,2058.75,2007.0,1985.0,818.0,4
True,0,0,0,0,1,0,0,0,0,0,1876,2,3,2,3,2,2,2,2512.5,2210.0,1650.0,1571.25,1511.25,2
False,0,0,1,1,0,0,0,0,0,0,3294,3,2,2,3,3,3,2,3417.0,3224.0,2633.0,2397.0,1775.0,2
False,0,0,1,1,0,0,1,0,0,0,2415,3,3,3,2,3,3,2,3166.6666666666665,2700.0,1965.0,1950.0,1309.0,2
True,0,0,0,0,1,0,0,0,0,0,2112,2,2,3,3,2,2,2,2192.0,2085.0,2027.0,1351.0,1147.5,3
True,1,0,0,0,0,0,0,1,0,0,2071,2,2,2,2,2,2,2,3798.0,3305.0,3252.5,1845.0,241.66666666666666,3
True,0,1,0,0,0,0,0,0,0,1,1119,2,3,3,3,3,2,2,2493.0,1715.0,1440.0,1308.0,1122.5,2
False,0,0,0,0,0,0,1,0,0,0,2318,3,2,3,3,2,3,2,2685.0,2270.0,2202.5,1666.25,1525.0,3
False,0,0,0,0,0,0,1,0,0,0,2798,2,2,1,2,2,2,2,3345.0,2998.0,1932.0,1868.0,1760.0,2
False,1,0,0,0,0,0,0,0,0,0,2639,1,3,2,2,3,3,2,2958.75,2762.0,2415.0,2077.0,1203.3333333333333,3
True,0,0,0,0,0,0,0,0,1,0,2323,3,3,3,3,2,2,1,3387.5,3365.0,2695.0,2090.0,1432.0,3
False,0,0,0,1,0,0,0,1,0,0,2374,3,4,3,2,2,2,3,2660.0,2642.5,2550.0,1675.0,747.5,3
True,0,1,0,0,0,0,0,0,0,0,2258,2,2,2,3,2,2,2,3615.0,2816.25,2418.75,2296.0,1693.0,2
False,0,0,1,1,0,0,0,0,0,0,4248,2,5,3,2,3,2,3,5667.5,3535.0,3479.0,3343.0,3303.0,1
False,0,0,0,0,0,0,0,0,0,0,2321,4,2,3,3,2,2,1,2395.0,2200.0,2105.0,1740.0,1356.25,3
False,1,0,0,0,0,0,0,0,0,0,2210,2,3,2,4,2,3,1,2440.0,1747.0,1583.0,1484.0,796.0,2
False,0,0,0,0,0,1,0,0,0,1,2415,2,2,2,3,3,2,2,2707.0,2360.0,2202.0,1890.0,1872.5,2
False,0,0,0,0,0,0,1,0,0,1,3544,2,3,2,2,2,2,2,3825.0,3034.0,2359.0,1947.0,1700.0,2
True,0,1,0,0,0,0,0,1,1,0,2614,3,2,2,3,3,2,3,4240.0,3375.0,2930.0,2672.5,1787.5,2
True,1,1,0,0,1,0,0,0,0,0,1983,1,1,1,2,2,2,1,3755.0,2435.0,2398.0,1895.0,1817.0,1
True,1,1,0,0,0,1,0,0,0,0,4112,2,4,2,3,3,3,2,5304.0,4714.0,4120.0,3377.0,2710.0,3
False,1,0,0,0,0,0,1,0,0,0,2913,3,2,2,1,2,2,2,2564.0,2103.75,2042.0,2003.0,1456.0,3
True,0,0,0,0,0,0,1,0,0,0,1584,3,3,2,2,3,2,1,3387.5,3042.0,2725.0,1030.0,1007.0,3
True,0,0,0,0,0,0,0,1,0,0,1655,2,3,1,3,2,2,3,2906.0,1990.0,1275.0,1263.0,1233.0,2
True,0,0,0,0,0,0,0,0,1,0,1555,2,2,2,2,2,2,2,3149.0,2991.0,2168.75,1193.0,1103.0,3
True,0,0,0,0,0,1,0,0,0,0,1118,4,2,2,2,2,3,2,1922.5,1856.0,1631.25,1289.0,482.0,3
True,0,0,0,0,1,0,0,0,0,0,1907,2,2,2,3,3,2,2,3760.0,2785.0,2771.0,2087.5,1046.0,3
True,0,0,0,1,1,0,0,1,0,0,2712,1,1,1,2,1,2,1,4235.0,3106.25,2504.0,2168.75,2062.0,2
True,1,0,0,0,1,0,1,0,0,0,2721,3,3,2,2,2,2,2,3810.0,3693.75,3407.0,1935.0,1527.0,3
True,0,0,0,0,0,0,0,0,0,0,1660,2,2,2,3,3,2,3,3094.0,2020.0,1945.0,1645.0,1522.5,1
True,0,0,0,1,1,0,0,0,0,0,2400,2,3,3,3,2,2,2,3481.25,3017.0,2882.0,2737.0,2462.5,2
True,1,0,0,0,0,1,0,0,0,0,2088,2,3,2,2,2,2,2,3148.75,3048.0,2390.0,2140.0,1940.0,2
False,0,1,0,0,0,0,1,0,1,0,2228,3,4,2,3,3,1,3,2503.75,2412.5,1831.25,1447.5,0,3
False,0,1,0,0,0,0,0,0,1,0,2772,4,2,2,3,2,2,1,2180.0,2178.0,2070.0,1968.0,1894.0,3
False,0,1,0,0,0,0,0,0,0,0,2104,2,3,2,1,3,3,2,2063.0,1700.0,1420.0,1380.0,371.25,3
False,0,0,0,0,0,0,1,0,0,0,1491,2,2,3,3,2,2,1,2408.75,1300.0,1208.75,1110.0,303.75,2
True,0,0,0,0,1,0,0,1,0,0,2330,3,4,3,2,3,2,2,3456.25,2960.0,2820.0,2817.0,2552.5,2
False,0,0,0,1,0,0,0,0,0,0,2051,3,2,2,2,2,3,1,2287.0,1793.0,1575.0,1301.0,950.0,2
